Unnamed: 0,product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,manufacturer,discount_percentage,Revenue
1036,196932341,Dưỡng da tối giản,Thư Đỗ,92000,62001,36,Others,1,5.0,Nhà Xuất Bản Thế Giới,32.61,2232036
1037,194104232,Anh Em Phi Hành Gia - Tập 32,Chuya Koyama,45000,39100,238,Others,14,5.0,Nxb Trẻ,13.11,9305800
1038,160081250,Tăng Cường Sức Mạnh Não Bộ,Kato Toshinori,120000,72000,698,Others,72,4.8,Nhà Xuất Bản Thế Giới,40.0,50256000
1039,77982972,Những Mô Hình COACH Thành Công Nhất Hiện Nay,Jonathan Passmore,200000,134000,1112,Bài Học Kinh Doanh,164,4.8,Nhà Xuất Bản Thế Giới,33.0,149008000
1040,198587700,Tạp chí Đẹp T09-10/2022 (số 269),Unknown,65000,65000,15,Others,0,0.0,Nhà Xuất Bản Thông Tấn,0.0,975000
1041,149534865,Bảy Thanh Hung Giản 2 - Hổ Phách Đỏ Son - Gió Cuốn Cát Bụi,Vĩ Ngư,230000,138000,855,Others,172,4.8,Nhà Xuất Bản Hà Nội,40.0,117990000
1042,435458,Nhật Ký Thất Lạc Của Don Juan,Doughlas Carlton Abrams,98000,88000,22,Tiểu Thuyết,1,5.0,Unknown,10.2,1936000
1043,72542509,Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Tặng kèm bookmark),Norman W.Walker,92000,59001,7352,Others,1346,4.8,Nhà Xuất Bản Thế Giới,35.87,433775352
1044,76656767,Lincoln Ở Cõi Trung Ấm,George Saunders,150000,60000,268,Tiểu Thuyết,45,4.8,Nhà Xuất Bản Hội Nhà Văn,60.0,16080000
1045,16082945,"Toán Học, Một Thiên Tiểu Thuyết",Mickaël Launay,110000,66000,3591,Others,425,4.8,Unknown,40.0,237006000
1046,106604996,Trong Mỗi Chúng Ta Đều Có Một Đứa Trẻ Cần Vỗ Về ,Unknown,119000,94100,1964,Others,339,4.8,Nhà Xuất Bản Thanh Niên,20.92,184812400
1047,148937391,Bóng đêm ký ức - trọn bộ 2 tập - Điều tra phá án - Tặng Bookmark mặt trăng độc quyền,Giảo Giảo,330000,154000,314,Tiểu Thuyết,61,5.0,Nhà Xuất Bản Dân Trí,53.33,48356000
1048,67991602,Đừng Làm Việc Chăm Chỉ Hãy Làm Việc Thông Minh,Tony Schwartz,165000,118800,11221,Sách Kỹ Năng Làm Việc,1737,4.8,Nhà Xuất Bản Hồng Đức,28.0,1333054800
1049,178483666,Những Lời Giáo Huấn Của Epictetus,Robin Hard,239000,167300,593,Sách Nghệ Thuật Sống Đẹp,86,4.8,Nhà Xuất Bản Công Thương,30.0,99208900
1050,199030585,Search Inside Yourself – Tìm kiếm bên trong bạn (Tái bản),Chade-Meng Tan,149000,104300,67,Bài Học Kinh Doanh,4,5.0,Nhà Xuất Bản Lao Động,30.0,6988100
1051,3640421,Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book),Dale Carnegie,90000,60300,14144,Others,909,4.7,Unknown,33.0,852883200
1052,76776247,Hà Nội Bảo Thế Là Thường (Bìa Mềm)(Tản Văn),Nguyễn Trương Quý,108000,64800,316,Truyện Ngắn - Tản Văn - Tạp Văn,50,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,20476800
1053,186286180,Ngôi Trường Mọi Khi (Tái Bản 2022),Nguyễn Nhật Ánh,43000,31600,118,Truyện Ngắn - Tản Văn - Tạp Văn,13,4.7,Nxb Trẻ,26.51,3728800
1054,95289208,Người Bà Tài Giỏi Vùng Saga,Yoshichi Shimada,128000,95000,1789,Sách Nghệ Thuật Sống Đẹp,300,5.0,Nhà Xuất Bản Thanh Niên,25.78,169955000
1055,75996801,Charlie Và Nhà Máy Sô Cô La (Tái Bản 2021),Roald Dahl,60000,53000,852,Văn Học Thiếu Nhi,115,5.0,Nhà Xuất Bản Kim Đồng,11.67,45156000
1056,43859629,Người giàu nhất thành Babylon - phiên bản đầy đủ thêm 2 chương mới,George S. Clason,80000,57600,2362,Bài Học Kinh Doanh,365,4.8,Unknown,28.0,136051200
1057,109322300,"Combo 8 cuốn Ehon Kỹ năng sống: Bon và Gia đình, Bạn bè",Unknown,198635,116000,1853,Truyện Tranh Ehon,273,4.8,Nhà Xuất Bản Hà Nội,41.6,214948000
1058,102381212,Triết Học - Tất Cả Những Điều Cần Biết Để Thông Thạo Bộ Môn Này,Peter Gibson,309000,169950,304,Others,66,4.6,Nhà Xuất Bản Thế Giới,45.0,51664800
1059,168367080,Thông Não Ielts Reading Cùng Linear,Lê Đình Lực,499000,384200,427,Sách Học Tiếng Anh,80,4.7,Nhà Xuất Bản Dân Trí,23.01,164053400
1060,63516905,Boxset 4 Cuốn: Cá Voi Đêm Bão Và Những Câu Chuyện Khác…,Benji Davies,200000,163000,366,Others,62,5.0,Nhà Xuất Bản Kim Đồng,18.5,59658000
1061,202450671,Hội Chứng Tuổi Thanh Xuân – Tập 8,Hajime Kamoshida,105000,77600,119,Light Novel,20,5.0,Nhà Xuất Bản Kim Đồng,26.1,9234400
1062,4705253,Kinh Địa Tạng,Thích Nhật Từ,29000,29000,2659,Others,171,5.0,Nhà Xuất Bản Hồng Đức,0.0,77111000
1063,80141527,Hackers IELTS Basic- Reading,Hackers,219000,140000,885,Sách Học Tiếng Anh,250,4.8,Nhà Xuất Bản Thế Giới,36.07,123900000
1064,138107483,Binh Pháp Tôn Tử Dành Cho Phái Đẹp (Tái Bản),Chin-Ning Chu,148000,99100,273,Others,35,5.0,Nhà Xuất Bản Đà Nẵng,33.04,27054300
1065,162140236,Go Green Hành Tinh Nhựa,Georgia Amson-Bradshaw,75000,48001,11,Others,0,0.0,Nhà Xuất Bản Dân Trí,36.0,528011
1066,997535,Gọi Em Bằng Tên Anh - Call Me By Your Name,André Aciman,98000,72500,8782,Tiểu Thuyết,764,4.8,Unknown,26.02,636695000
1067,52691750,Tự Do Đầu Tiên & Cuối Cùng,J.Krishnamurti,178000,117400,1333,Sách Nghệ Thuật Sống Đẹp,181,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.04,156494200
1068,37411897,Sách Đen - Bộ Công Cụ Của Phụ Nữ Thành Đạt,Otegha Uwagba,79000,47980,6872,Others,866,4.7,Unknown,39.27,329718560
1069,185445037,Dưới Hiên Nhà Bà Già Đọc Boyslove - 1,Tsurutani Kaori,58000,49200,1837,Others,501,5.0,Nhà Xuất Bản Hà Nội,15.17,90380400
1070,200634069,"Dear, Darling - Bản Tặng Kèm Chữ Ký Tác Giả",Hiên,88000,62100,66,Truyện Ngắn - Tản Văn - Tạp Văn,9,4.5,Nhà Xuất Bản Phụ Nữ Việt Nam,29.43,4098600
1071,139979522,Ăn Dặm Kiểu Nhật (Tái Bản),Tsutsumi Chiharu,189000,132300,1036,Sách Làm Cha Mẹ,138,5.0,Nhà Xuất Bản Lao Động,30.0,137062800
1072,626886,Những Tấm Lòng Cao Cả,Edmondo De Amicis,80000,60100,9337,Tác Phẩm Kinh Điển,884,4.8,Unknown,24.88,561153700
1073,34340291,Não Bộ Kể Gì Về Bạn,David Eagleman,149000,91600,5424,Others,532,4.7,Unknown,38.52,496838400
1074,48592472,Combo Truyện Tranh Song Ngữ Việt - Anh Cho Bé (12 Tập),Sirilak Rattanasuwaj,180000,134000,10695,Kiến Thức - Bách Khoa,1744,4.8,Nhà Xuất Bản Phụ Nữ,25.56,1433130000
1075,162140222,Tết Ở Làng Địa Ngục,Thảo Trang,169000,114000,774,Truyện Dài,181,4.8,Nhà Xuất Bản Thanh Niên,32.54,88236000
1076,90888310,Lũ Trẻ Hư Nhất Quả Đất 2,David Walliams,185000,111000,1065,Others,198,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,118215000
1077,157054862,Tâm Lý Học Thành Công (Tái Bản),Carol S.Dweck,199000,130000,339,Sách Giáo Dục,62,4.8,Nhà Xuất Bản Lao Động,34.67,44070000
1078,198728079,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Thợ Đóng Tàu Hàng Đầu Thế Giới! Galleyla-Company!!,Unknown,25000,25000,204,Others,20,5.0,Nhà Xuất Bản Kim Đồng,0.0,5100000
1079,1404169,Thư Gửi Từ Miến Điện,Aung San Suu Kyi,92000,73600,4,Tiểu Thuyết,1,5.0,Unknown,20.0,294400
1080,201562338,"Không Sao Mà, Chúng Ta Rồi Sẽ Ổn",Mai Thanh Hạ,98000,79000,229,Others,9,5.0,Nhà Xuất Bản Văn Học,19.39,18091000
1081,200997680,Sách - J. Krishnamurti Đôi Điều Cần Suy Ngẫm - First News,J. Krishnamurti,188000,150400,35,Others,4,5.0,Nhà Xuất Bản Dân Trí,20.0,5264000
1082,196849395,"Gửi Em, Người Bất Tử - Tập 2 (Tái Bản 2022)",Yoshitoki Oima,30000,26000,251,Others,40,5.0,Nxb Trẻ,13.33,6526000
1083,100384412,Vô Cùng Tàn Nhẫn Vô Cùng Yêu Thương (Tái Bản),Sara Imas,189000,122000,917,Sách Làm Cha Mẹ,124,4.8,Nhà Xuất Bản Dân Trí,35.45,111874000
1084,49249526,Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life,Thái Phạm,299000,299000,15571,Others,2808,5.0,Nhà Xuất Bản Thế Giới,0.0,4655729000
1085,196849400,"Gửi Em, Người Bất Tử - Tập 5 (Tái Bản 2022)",Yoshitoki Oima,30000,26000,222,Others,26,5.0,Nxb Trẻ,13.33,5772000
1086,27962195,Ehon Thông Minh Cho Trẻ Mẫu Giáo - Kẹt Xe Lâu Quá,Ohmura Tomoko,52000,44000,1,Truyện Tranh Ehon,0,0.0,Nhà Xuất Bản Thế Giới,15.38,44000
1087,545625,Làm Quen Thống Kê Học Qua Biếm Họa,Grady Klein & Yoram Bauman,89000,48950,1198,Sách Kinh Tế Học,9,4.6,Unknown,45.0,58642100
1088,9490657,Hệ thống giao dịch Ichimoku Charts - Ichimoku Kinko Clouds  (Phiên bản sách năm 2018),Nicole Elliott,330000,330000,8401,"Sách Tài Chính, Tiền Tệ",900,4.6,Nhà Xuất Bản Thế Giới,0.0,2772330000
1089,3152291,Hướng Dẫn Giao Dịch Theo Sóng Elliott,Unknown,369000,369000,4497,"Sách Tài Chính, Tiền Tệ",547,4.8,Nhà Xuất Bản Thế Giới,0.0,1659393000
1090,160488880,OKR - Từ Chiến Lược Mục Tiêu Đến Kết Quả Then Chốt,Masaru Amono,129000,92000,132,"Sách Quản Trị, Lãnh Đạo",13,4.8,Nhà Xuất Bản Công Thương,28.68,12144000
1091,16391543,Cha Voi - Dạy Con Nên Người Ở Thời Đại Số,Trương Nguyện Thành,150000,100500,4480,Sách Làm Cha Mẹ,257,5.0,Nhà Xuất Bản Dân Trí,33.0,450240000
1092,204766262,Thuật Thao Túng - Góc Tối Ẩn Sau Mỗi Câu Nói (AZ),Wladislaw Jachtchenko,139000,139000,2802,Others,0,0.0,Nhà Xuất Bản Thế Giới,0.0,389478000
1093,15499818,Bộ sách Thay thói quen – Đổi vận mệnh,Alan Phan,158000,158000,1585,Others,210,4.8,Nhà Xuất Bản Thế Giới,0.0,250430000
1094,10694714,"Làm Chủ Tư Duy, Thay Đổi Vận Mệnh (Tái Bản 2019)",Adam Khoo,165000,131700,1,Sách Kỹ Năng Làm Việc,0,0.0,Nhà Xuất Bản Phụ Nữ,20.18,131700
1095,204771676,Ngôi nhà trông về phía biển & chuyện ngày sau,Mizuki Harada,265000,211000,24,Truyện Ngắn - Tản Văn - Tạp Văn,2,5.0,Nhà Xuất Bản Văn Học,20.38,5064000
1096,26168610,Sherlock Holmes (Boxset Trọn Bộ 3 Tập),Sir Arthur Conan Doyle,345000,246000,2908,Truyện Trinh Thám,795,4.7,Nhà Xuất Bản Văn Học,28.7,715368000
1097,162205263,Những Đồ Vật Có Linh Hồn,Tống Ngọc,149000,105000,1310,Others,407,4.7,Nhà Xuất Bản Dân Trí,29.53,137550000
1098,874800,Ông Già Và Biển Cả,Unknown,42000,30000,173,Tác Phẩm Kinh Điển,22,4.8,Unknown,28.57,5190000
1099,76541999,Tăng tốc luyện đề thi Đánh giá năng lực (theo cấu trúc đề thi của Đại học Quốc gia TP. Hồ Chí Minh),Minh Tâm,225000,180000,1843,Others,465,5.0,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,20.0,331740000
1100,55064570,Người Truyền Ký Ức (Giải Thưởng Boston Globe-Horn Book)(Tái Bản 2020),Lois Lowry,80000,48000,58,Tiểu Thuyết,9,4.7,Nhà Xuất Bản Hội Nhà Văn,40.0,2784000
1101,6010325,Dưới Bóng Những Cô Gái Đương Hoa,Marcel Proust,179000,98450,992,Tiểu Thuyết,63,4.7,Unknown,45.0,97662400
1102,155115301,"Bộ ""Chuyện xóm gà"" 2",Christian Jolibois,348000,220001,432,Others,58,5.0,Nhà Xuất Bản Hà Nội,36.78,95040432
1103,186286174,Trại Hoa Vàng (Tái Bản 2022),Nguyễn Nhật Ánh,50000,35600,130,Truyện Ngắn - Tản Văn - Tạp Văn,13,4.7,Nxb Trẻ,28.8,4628000
1104,121372698,NGÀI CÓC ĐI GẶP BÁC SĨ TÂM LÝ ( BÌA CỨNG),Unknown,219000,155000,1576,Others,308,5.0,Nhà Xuất Bản Thanh Niên,29.22,244280000
1105,39228816,Kỹ Thuật Giao Dịch Để Kiếm Tiền Hàng Ngày Trên Thị Trường Chứng Khoán – Day Trade For A Living,Andrew Aziz,298000,298000,6721,"Sách Tài Chính, Tiền Tệ",919,4.8,Nhà Xuất Bản Thế Giới,0.0,2002858000
1106,186578993,Đu Đưa Trên Ngọn Cây Bàng,Nguyễn Hoàng Diệu Thủy,118000,70800,169,Truyện Dài,13,5.0,Nhà Xuất Bản Phụ Nữ,40.0,11965200
1107,22438813,Mật Mã Thần Số Học,Glynis Mccants,98000,98000,2,Sách Chiêm Tinh - Horoscope,0,0.0,Nhà Xuất Bản Hồng Đức,0.0,196000
1108,48905507,Don Quixote - Nhà Quý Tộc Tài Ba Xứ Mancha Tập 2 (Tái Bản),Miguel De Cervantes,155000,123000,708,Tác Phẩm Kinh Điển,127,4.8,Nhà Xuất Bản Văn Học,20.65,87084000
1109,201158670,Sách - Yêu mình đủ bạn có cả thế giới,Nguyễn Hoàng Anh,238000,228000,79,Sách Nghệ Thuật Sống Đẹp,3,5.0,Nhà Xuất Bản Thanh Niên,4.2,18012000
1110,205540675,Dùng Tâm Lý Học Đọc Vị Người Khác,Tống Phi,139000,103000,12,Others,1,5.0,Nhà Xuất Bản Thế Giới,25.9,1236000
1111,100958526,Nhân Tố Enzyme  - Thực Hành (Tái Bản 2021),Hiromi Shinya,109000,76300,917,Others,143,4.7,Nhà Xuất Bản Thế Giới,30.0,69967100
1112,53452969,Khởi Nghiệp Du Kích - Kinh Doanh Ít Vốn - Vận Dụng Nguồn Lực Nhỏ Chiến Thắng Cuộc Chơi Lớn (Tái Bản),Trần Thanh Phong,169000,144900,5986,Others,956,4.8,Nhà Xuất Bản Đà Nẵng,14.26,867371400
1113,126742911,"Món Quà Của Linh Hồn - 
Sức Mạnh Chữa Lành Của Những Thữ Thách Trong Cuộc Sống",Robert Schwartz,289000,202300,711,Others,115,5.0,Nhà Xuất Bản Hà Nội,30.0,143835300
1114,178031172,"Bộ Luật Tố Tụng Dân Sự (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2019, 2020) - Tái bản năm 2022",Unknown,152000,152000,145,Others,12,4.3,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,0.0,22040000
1115,95220861,Tuần Làm Việc 4 Giờ (Tái Bản),Timothy Ferris,115000,80500,2436,Sách Kỹ Năng Làm Việc,350,4.8,Nhà Xuất Bản Lao Động,30.0,196098000
1116,59107035,Hỏi Một Phi Hành Gia,Tim Peake,135000,114750,2802,Kiến Thức Bách Khoa,0,0.0,Nhà Xuất Bản Dân Trí,15.0,321529500
1117,177747013,Giác Ngộ,Osho,139000,100000,230,Others,23,4.8,Nhà Xuất Bản Lao Động,28.06,23000000
1118,109515306,Combo 2 Cuốn: Truyện Cổ Grim 1 + 2,Jacob,410000,237800,320,Others,89,4.8,Nhà Xuất Bản Hà Nội,42.0,76096000
1119,198016656,Blue Flag - Tập 3,Kaito,45000,42100,311,Others,40,5.0,Nhà Xuất Bản Kim Đồng,6.44,13093100
1120,195885684,Blue Flag - Tập 1,Kaito,45000,40000,300,Others,45,5.0,Nhà Xuất Bản Kim Đồng,11.11,12000000
1121,625185,Sến,Lão Phạm,68000,27200,305,Truyện Ngắn - Tản Văn - Tạp Văn,11,5.0,Unknown,60.0,8296000
1122,138107485,Mặt Dày Tâm Đen (Tái Bản),Chin-Ning Chu,169000,113200,1580,Others,212,5.0,Nhà Xuất Bản Hồng Đức,33.02,178856000
1123,157195847,Lê La Từ Nhà Ra Ngõ,Làn,89000,62001,1655,Truyện Ngắn - Tản Văn - Tạp Văn,393,5.0,Nhà Xuất Bản Phụ Nữ Việt Nam,30.34,102611655
1124,147568390,Điềm Tĩnh Và Nóng Giận,Tạ Quốc Kế,96000,65100,145,Others,16,4.8,Nhà Xuất Bản Thanh Niên,32.19,9439500
1125,49904794,Fullset Ehon Nhật Bản cho bé thông minh sáng tạo: Ehon Điều Kỳ Diệu Của Hình Khối + Điều Kỳ Diệu Của Âm Thanh + Điều Kỳ Diệu Của Màu Sắc (Bộ 10 cuốn cho bé 0-6 tuổi / Bộ Sách Phát Triển Trí Tuệ & Kích Thích Thị Giác Cho Bé),Suzuki Mio,390000,261300,3392,Truyện Tranh Ehon,722,5.0,Nhà Xuất Bản Lao Động Xã Hội,33.0,886329600
1126,73222804,Putin Logic Của Quyền Lực (Tái Bản 2020),Hubert Seipel,168000,110800,700,Tiểu Sử - Hồi Ký,155,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.05,77560000
1127,565720,Chỉ Là Sách Thôi,Lane Smith,50000,45000,36,Others,5,4.0,Unknown,10.0,1620000
1128,197344438,"Nghĩ Như Một Tỷ Phú - Mọi Thứ Bạn Cần Biết Về Thành Công, Bất Động Sản Và Cuộc Sống",Donald J.Trump,90000,60300,108,Others,5,5.0,Nxb Trẻ,33.0,6512400
1129,90893294,Giã Từ Thơ Ngây,Park Hyun-Wook,105000,89000,2802,Tiểu Thuyết,0,0.0,Nhà Xuất Bản Hà Nội,15.24,249378000
1130,205039768,Vegan Journey - Món Tây Gia Vị Việt,Shushu Le,225000,154250,41,Others,2,5.0,Nhà Xuất Bản Phụ Nữ,31.44,6324250
1131,160488843,"Sống Như Một Cái Cây: Không Tham Lam, Không Chiến Đấu Vô Ích, Sống Khôn Ngoan Một Cách Thầm Lặng",Osamu Tanaka,65000,45500,316,Sách Nghệ Thuật Sống Đẹp,49,5.0,Nhà Xuất Bản Công Thương,30.0,14378000
1132,193433863,101 Lời Khuyên Tài Chính Cá Nhân Từ Thái Phạm,Thái Phạm,299000,299000,381,"Sách Tài Chính, Tiền Tệ",52,5.0,Nhà Xuất Bản Thế Giới,0.0,113919000
1133,56362836,Hồ Sơ Rachel,Martin Amis,120000,48000,159,Tiểu Thuyết,19,4.6,Nhà Xuất Bản Hội Nhà Văn,60.0,7632000
1134,92492874,Sống Sót Nơi Công Sở  Everyday English - Nói Đi Ngại Gì,Gina Kim,169000,109850,36,Sách Học Tiếng Anh,4,3.8,Nhà Xuất Bản Dân Trí,35.0,3954600
1135,77230661,Tâm Thức,Daniel J.Siegel,159000,106000,1298,Sách Nghệ Thuật Sống Đẹp,197,4.8,Nhà Xuất Bản Công Thương,33.33,137588000
1136,149147174,"""999 Lá Thư Gửi Cho Chính Mình” - Phiên Bản Mini",Miêu Công Tử,78000,47360,344,Others,72,4.8,Nhà Xuất Bản Thanh Niên,39.28,16291840
1137,4184211,Em Sẽ Đến Cùng Cơn Mưa (Tái Bản 2018),Ichikawa Takuji,90000,54000,2909,Tiểu Thuyết,363,4.7,Unknown,40.0,157086000
1138,76012201,Những Ngày Thơ Ấu (Việt Nam Danh Tác),Nguyên Hồng,75000,45000,631,Truyện Ngắn - Tản Văn - Tạp Văn,135,4.8,Nhà Xuất Bản Hội Nhà Văn,40.0,28395000
1139,20889775,Bà Ngoại Thời @ ( Tái Bản ),Susie Morgenstern,66000,56100,54,Truyện Ngắn - Tản Văn - Tạp Văn,8,4.6,Unknown,15.0,3029400
1140,115078652,Huấn Luyện Cảm Xúc Để Con Trẻ Phát Triển Toàn Diện,Unknown,198000,172260,18,Others,2,5.0,Nhà Xuất Bản Thế Giới,13.0,3100680
1141,2782211,Quái Thú,C. J. Skuse,115000,92000,7,Others,4,4.3,Unknown,20.0,644000
1142,187827443,Ăn Gì Không Chết - Sức Mạnh Chữa Lành Của Thực Phẩm,Michael Greger,320000,219001,257,Others,24,5.0,Nxb Trẻ,31.56,56283257
1143,20520720,Đối Thoại Với Thượng Đế ( Tái Bản ),Neale Donald Walsch,98000,79100,3099,Tiểu Thuyết,322,4.8,Unknown,19.29,245130900
1144,190592910,Combo 2 Cuốn Tâm Lý Kẻ Phạm Tội: 8 Vụ Án Hoàn Hảo + Tâm Lý Học Tội Pham,Nhiều Tác Giả,290000,200000,173,Others,35,5.0,Nhà Xuất Bản Thanh Niên,31.03,34600000
1145,117595301,Trại Bồ Tùng Linh (Việt Nam Danh Tác),Thế Lữ,65000,39000,445,Tiểu Thuyết,81,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,17355000
1146,36399658,"Ung Thư Không Phải Là Bệnh, Mà Là Cơ Chế Chữa Lành",Andreas Moritz,169000,118300,1587,Others,167,5.0,Unknown,30.0,187742100
1147,49066793,Truyện Trẻ Con,A. S. Byatt,286000,243100,23,Văn Học Thiếu Nhi,7,5.0,Nhà Xuất Bản Hội Nhà Văn,15.0,5591300
1148,8121633,Văn Minh Vật Chất Của Người Việt,Phan Cẩm Thượng,330000,221100,1230,Others,125,5.0,Unknown,33.0,271953000
1149,196851308,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 4,Akira Toriyama,77000,77000,463,Others,48,5.0,Nhà Xuất Bản Kim Đồng,0.0,35651000
1150,104935828,Truyện Ngắn Nguyễn Huy Thiệp (Bìa Cứng) - Ấn Bản Kỷ Niệm 70 Năm Ngày Sinh Tác Giả - Với Minh Họa Của Các Họa Sĩ (Tái Bản - Bìa Xanh),Nguyễn Huy Thiệp,450000,247500,381,Tác Phẩm Kinh Điển,102,4.8,Nhà Xuất Bản Văn Học,45.0,94297500
1151,201580265,Ma Pháp Thiếu Nữ (Vol 2+3),Endou Asari,325000,253000,93,Light Novel,20,5.0,Nhà Xuất Bản Phụ Nữ Việt Nam,22.15,23529000
1152,193897099,Cuộc săn cừu hoang,Haruki Murakami,136000,86001,68,Truyện Trinh Thám,7,5.0,Nhà Xuất Bản Văn Học,36.76,5848068
1153,140416366,Hôm Nay Phải Mở Mang (Một Tựa Sách Của Ngày Ngày Viết Chữ Dành Cho Người Học Viết Và Làm Nghề Viết),Nguyễn Thùy Dung,119000,89200,2374,Others,339,5.0,Nhà Xuất Bản Thế Giới,25.04,211760800
1154,156824931,Khúc Nhạc Vĩnh Hằng,Cao Minh,199000,139001,538,Truyện Ngắn - Tản Văn - Tạp Văn,116,5.0,Nhà Xuất Bản Thế Giới,30.15,74782538
1155,1080548,Warren Buffett: 22 Thương Vụ Đầu Tiên Và Bài Học Đắt Giá Từ Những Sai Lầm,Glen Arnold,129000,106000,4337,Bài Học Kinh Doanh,395,4.8,Unknown,17.83,459722000
1156,150711999,Michelle Obama - Chất Michelle (Bìa Cứng) (Tái Bản),Michelle Obama,520000,343200,429,Tiểu Sử - Hồi Ký,75,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.0,147232800
1157,183058543,OSHO - Trưởng Thành,Osho,128000,84400,728,Others,80,5.0,Nhà Xuất Bản Dân Trí,34.06,61443200
1158,170708229,Buổi Sáng Diệu Kỳ,Hal Elrod,119000,72800,113,Others,11,5.0,Nhà Xuất Bản Khoa Học & Kỹ Thuật,38.82,8226400
1159,42560122,Sổ tay thực hành 6×66 Ngày Thử Thách (Phiên bản đặc biệt giới hạn),Happy Live Team,400000,400000,682,Others,97,4.7,Nhà Xuất Bản Văn Hóa - Văn Nghệ Tp.Hcm,0.0,272800000
1160,201712780,LOVED - Marketing cho sản phẩm công nghệ - Định hình cách thế giới nghĩ về bạn,Martina Lauchengco,285000,256500,2802,Sách Marketing - Bán Hàng,0,0.0,Nhà Xuất Bản Dân Trí,10.0,718713000
1161,2120185,Nghĩ Ngược Lại Và Làm Khác Đi (Tái Bản),Paul Arden,99000,60400,2108,Sách Kỹ Năng Làm Việc,71,3.9,Unknown,38.99,127323200
1162,80960198,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản 2021)",Cao Minh,179000,110000,788,Others,167,5.0,Nhà Xuất Bản Thế Giới,38.55,86680000
